Condition,ReadCode,CleansedReadCode,Term
Malignant neoplasms,B08z.00,,Malignant neoplasm of hypopharynx NOS
Malignant neoplasms,B0z..00,,"Malig neop other/ill-defined sites lip, oral cavity, pharynx"
Malignant neoplasms,B0z0.00,,Malignant neoplasm of pharynx unspecified
Malignant neoplasms,B0z1.00,,Malignant neoplasm of Waldeyer's ring
Malignant neoplasms,B0z2.00,,Malignant neoplasm of laryngopharynx
Malignant neoplasms,B0zy.00,,"Malignant neoplasm of other sites lip, oral cavity, pharynx"
Malignant neoplasms,B0zz.00,,"Malignant neoplasm of lip, oral cavity and pharynx NOS"
Malignant neoplasms,BB5y000,,[M]Basal cell adenocarcinoma
Malignant neoplasms,Byu0.00,,"[X]Malignant neoplasm of lip, oral cavity and pharynx"
Malignant neoplasms,,,Malignant tumour of lower third of oesophagus
Malignant neoplasms,,,Malignant tumour of oesophagus
Malignant neoplasms,B10..00,,Malignant neoplasm of oesophagus
Malignant neoplasms,B100.00,,Malignant neoplasm of cervical oesophagus
Malignant neoplasms,B101.00,,Malignant neoplasm of thoracic oesophagus
Malignant neoplasms,B102.00,,Malignant neoplasm of abdominal oesophagus
Malignant neoplasms,B103.00,,Malignant neoplasm of upper third of oesophagus
Malignant neoplasms,B104.00,,Malignant neoplasm of middle third of oesophagus
Malignant neoplasms,B105.00,,Malignant neoplasm of lower third of oesophagus
Malignant neoplasms,B106.00,,"Malignant neoplasm, overlapping lesion of oesophagus"
Malignant neoplasms,B107.00,,Siewert type I adenocarcinoma
Malignant neoplasms,B10y.00,,Malignant neoplasm of other specified part of oesophagus
Malignant neoplasms,B10z.00,,Malignant neoplasm of oesophagus NOS
Malignant neoplasms,B10z.11,,Oesophageal cancer
Malignant neoplasms,,,malignant neoplasm of anterior wall of stomach nec
Malignant neoplasms,,,malignant neoplasm of greater curve of stomach unspecified
Malignant neoplasms,,,malignant neoplasm of lesser curve of stomach unspecified
Malignant neoplasms,,,malignant neoplasm of posterior wall of stomach nec
Malignant neoplasms,,,malignant neoplasm of prepylorus of stomach
Malignant neoplasms,,,malignant neoplasm of stomach nos
Malignant neoplasms,B11..00,,Malignant neoplasm of stomach
Malignant neoplasms,B110.00,,Malignant neoplasm of cardia of stomach
Malignant neoplasms,B110000,,Malignant neoplasm of cardiac orifice of stomach
Malignant neoplasms,B110100,,Malignant neoplasm of cardio-oesophageal junction of stomach
Malignant neoplasms,B110111,,Malignant neoplasm of gastro-oesophageal junction
Malignant neoplasms,B110z00,,Malignant neoplasm of cardia of stomach NOS
Malignant neoplasms,B111.00,,Malignant neoplasm of pylorus of stomach
Malignant neoplasms,B111000,,Malignant neoplasm of prepylorus of stomach
Malignant neoplasms,B111100,,Malignant neoplasm of pyloric canal of stomach
Malignant neoplasms,B111z00,,Malignant neoplasm of pylorus of stomach NOS
Malignant neoplasms,B112.00,,Malignant neoplasm of pyloric antrum of stomach
Malignant neoplasms,B113.00,,Malignant neoplasm of fundus of stomach
Malignant neoplasms,B114.00,,Malignant neoplasm of body of stomach
Malignant neoplasms,B115.00,,Malignant neoplasm of lesser curve of stomach unspecified
Malignant neoplasms,B116.00,,Malignant neoplasm of greater curve of stomach unspecified
Malignant neoplasms,B117.00,,"Malignant neoplasm, overlapping lesion of stomach"
Malignant neoplasms,B118.00,,Siewert type II adenocarcinoma
Malignant neoplasms,B119.00,,Siewert type III adenocarcinoma
Malignant neoplasms,B11y.00,,Malignant neoplasm of other specified site of stomach
Malignant neoplasms,B11y000,,Malignant neoplasm of anterior wall of stomach NEC
Malignant neoplasms,B11y100,,Malignant neoplasm of posterior wall of stomach NEC
Malignant neoplasms,B11yz00,,Malignant neoplasm of other specified site of stomach NOS
Malignant neoplasms,B11z.00,,Malignant neoplasm of stomach NOS
Malignant neoplasms,,,Ca ascending colon
Malignant neoplasms,,,Ca descending colon
Malignant neoplasms,,,Ca hepatic flexure - colon
Malignant neoplasms,,,Ca sigmoid colon
Malignant neoplasms,,,Ca splenic flexure - colon
Malignant neoplasms,,,Ca transverse colon
Malignant neoplasms,,,Malignant tumour of rectum
Malignant neoplasms,,,carcinoma of rectum
Malignant neoplasms,,,malignant neoplasm of anus unspecified
Malignant neoplasms,,,rectal carcinoma
Malignant neoplasms,B13..00,,Malignant neoplasm of colon
Malignant neoplasms,B130.00,,Malignant neoplasm of hepatic flexure of colon
Malignant neoplasms,B131.00,,Malignant neoplasm of transverse colon
Malignant neoplasms,B132.00,,Malignant neoplasm of descending colon
Malignant neoplasms,B133.00,,Malignant neoplasm of sigmoid colon
Malignant neoplasms,B134.00,,Malignant neoplasm of caecum
Malignant neoplasms,B134.11,,Carcinoma of caecum
Malignant neoplasms,B135.00,,Malignant neoplasm of appendix
Malignant neoplasms,B136.00,,Malignant neoplasm of ascending colon
Malignant neoplasms,B137.00,,Malignant neoplasm of splenic flexure of colon
Malignant neoplasms,B138.00,,"Malignant neoplasm, overlapping lesion of colon"
Malignant neoplasms,B13y.00,,Malignant neoplasm of other specified sites of colon
Malignant neoplasms,B13z.00,,Malignant neoplasm of colon NOS
Malignant neoplasms,B13z.11,,Colonic cancer
Malignant neoplasms,B14..00,,"Malignant neoplasm of rectum, rectosigmoid junction and anus"
Malignant neoplasms,B140.00,,Malignant neoplasm of rectosigmoid junction
Malignant neoplasms,B141.00,,Malignant neoplasm of rectum
Malignant neoplasms,B141.11,,Carcinoma of rectum
Malignant neoplasms,B141.12,,Rectal carcinoma
Malignant neoplasms,B142.00,,Malignant neoplasm of anal canal
Malignant neoplasms,B142.11,,Anal carcinoma
Malignant neoplasms,B142000,,Malignant neoplasm of cloacogenic zone
Malignant neoplasms,B143.00,,Malignant neoplasm of anus unspecified
Malignant neoplasms,B14y.00,,"Malig neop other site rectum, rectosigmoid junction and anus"
Malignant neoplasms,B14z.00,,"Malignant neoplasm rectum,rectosigmoid junction and anus NOS"
Malignant neoplasms,B1z0.11,,Cancer of bowel
Malignant neoplasms,,,[m]glioma nos
Malignant neoplasms,B51..00,,Malignant neoplasm of brain
Malignant neoplasms,B51..11,,Cerebral tumour - malignant
Malignant neoplasms,B510.00,,Malignant neoplasm cerebrum (excluding lobes and ventricles)
Malignant neoplasms,B510000,,Malignant neoplasm of basal ganglia
Malignant neoplasms,B510100,,Malignant neoplasm of cerebral cortex
