Condition,ReadCode,CleansedReadCode,Term
Diabetes,F372.11,F372.11,Diabetic polyneuropathy
Diabetes,F372.12,F372.12,Diabetic neuropathy
Diabetes,F372100,F372100,Chronic painful diabetic neuropathy
Diabetes,F372200,F372200,Asymptomatic diabetic neuropathy
Diabetes,F381300,F381300,Myasthenic syndrome due to diabetic amyotrophy
Diabetes,F381311,F381311,Diabetic amyotrophy
Diabetes,F3y0.00,F3y0.00,Diabetic mononeuropathy
Diabetes,F420.00,F420.00,Diabetic retinopathy
Diabetes,F420000,F420000,Background diabetic retinopathy
Diabetes,F420100,F420100,Proliferative diabetic retinopathy
Diabetes,F420200,F420200,Preproliferative diabetic retinopathy
Diabetes,F420300,F420300,Advanced diabetic maculopathy
Diabetes,F420400,F420400,Diabetic maculopathy
Diabetes,F420500,F420500,Advanced diabetic retinal disease
Diabetes,F420600,F420600,Non proliferative diabetic retinopathy
Diabetes,F420700,F420700,High risk proliferative diabetic retinopathy
Diabetes,F420800,F420800,High risk non proliferative diabetic retinopathy
Diabetes,F420z00,F420z00,Diabetic retinopathy NOS
Diabetes,F440700,F440700,Diabetic iritis
Diabetes,F464000,F464000,Diabetic cataract
Diabetes,G73y000,G73y000,Diabetic peripheral angiopathy
Diabetes,K01x100,K01x100,Nephrotic syndrome in diabetes mellitus
Diabetes,K01x111,K01x111,Kimmelstiel - Wilson disease
Diabetes,L180500,L180500,"Pre-existing diabetes mellitus, insulin-dependent"
Diabetes,L180600,L180600,"Pre-existing diabetes mellitus, non-insulin-dependent"
Diabetes,L180X00,L180X00,"Pre-existing diabetes mellitus, unspecified"
Diabetes,M037200,M037200,Cellulitis in diabetic foot
Diabetes,M21yC00,M21yC00,Insulin lipohypertrophy
