Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Organic, including symptomatic, mental disorders",5023461000006118,231445001,346904018,^ESCTOR502346,,Organic dissociative disorder
"Organic, including symptomatic, mental disorders",403971000006118,231445001,346904018,Eu055,Eu05500,[X]Organic dissociative disorder
"Organic, including symptomatic, mental disorders",403981000006115,231446000,346905017,Eu056,Eu05600,[X]Organic emotionally labile [asthenic] disorder
"Organic, including symptomatic, mental disorders",5023481000006111,231446000,346906016,^ESCTOR502348,,Organic asthenic disorder
"Organic, including symptomatic, mental disorders",1222481019,386807006,1491799016,R00z0-1,R00z011,[D]Memory deficit
"Organic, including symptomatic, mental disorders",215831000000117,386805003,1480925015,Eu057,Eu05700,[X]Mild cognitive disorder
"Organic, including symptomatic, mental disorders",6462191000006113,386807006,1491805010,^ESCTBA646219,,Bad memory
"Organic, including symptomatic, mental disorders",6462181000006110,386807006,1491804014,^ESCTPO646218,,Poor memory
"Organic, including symptomatic, mental disorders",4547151000006111,162200009,252927017,^ESCTTE454715,,Temporary memory loss
"Organic, including symptomatic, mental disorders",6462171000006112,386807006,1491803015,^ESCTME646217,,Memory problem
"Organic, including symptomatic, mental disorders",6462161000006117,386807006,1491802013,^ESCTDY646216,,Dysmnesia
"Organic, including symptomatic, mental disorders",6462201000006111,386807006,1491806011,^ESCTDI646220,,Disturbance of memory
"Organic, including symptomatic, mental disorders",6462151000006119,386807006,1491801018,^ESCTIM646215,,Impaired memory
"Organic, including symptomatic, mental disorders",6462141000006116,386807006,1491800017,^ESCTME646214,,Memory dysfunction
"Organic, including symptomatic, mental disorders",1480927011,386807006,1480927011,1S23,1S23.00,Memory impairment
"Organic, including symptomatic, mental disorders",2288201000000116,386805003,2956731015,28E0,28E0.00,Mild cognitive impairment
"Organic, including symptomatic, mental disorders",252928010,162200009,252928010,1B1A0,1B1A000,Temporary loss of memory
"Organic, including symptomatic, mental disorders",711371000006111,386807006,1480927011,1B1A-3,1B1A.13,Memory disturbance
"Organic, including symptomatic, mental disorders",585791000006114,192069009,295520011,E2Az,E2Az.00,Nonpsychotic mental disorder post-organic brain damage NOS
"Organic, including symptomatic, mental disorders",585801000006110,192069009,295520011,E2A,E2A..00,Nonpsychotic mental disorders following organic brain damage
"Organic, including symptomatic, mental disorders",4766931000006114,192069009,2956721010,^ESCTNO476693,,Non-psychotic mental disorder after brain damage
"Organic, including symptomatic, mental disorders",4766921000006111,192069009,2951825010,^ESCTNO476692,,Non-psychotic psychological disorder after brain damage
"Organic, including symptomatic, mental disorders",1222267019,74732009,200482015,Euz-1,Euz..11,[X]Mental illness NOS
"Organic, including symptomatic, mental disorders",9331000006113,74732009,124108014,E2y,E2y..00,Other specified neuroses or other mental disorders
"Organic, including symptomatic, mental disorders",3714661000006116,74732009,502798011,^ESCTPS371466,,Psychiatric disorder
"Organic, including symptomatic, mental disorders",675731000006112,74732009,124108014,E2z,E2z..00,Neuroses or other mental disorder NOS
"Organic, including symptomatic, mental disorders",675921000006111,74732009,124108014,E2,E2...00,"Neurotic, personality and other nonpsychotic disorders"
"Organic, including symptomatic, mental disorders",3714641000006115,74732009,200483013,^ESCTME371464,,Mental disease
"Organic, including symptomatic, mental disorders",399981000006111,74732009,124108014,Eu4,Eu4..00,"[X]Neurotic, stress - related and somoform disorders"
"Organic, including symptomatic, mental disorders",882341000006114,74732009,882341000006114,E2-99,E2...99,Other mental disorders
"Organic, including symptomatic, mental disorders",295653010,74732009,124108014,E2G,E2G..00,Psychic factor with disease EC
"Organic, including symptomatic, mental disorders",296765014,74732009,124108014,Euz,Euz..00,"[X]Mental disorder, not otherwise specified"
"Organic, including symptomatic, mental disorders",296767018,74732009,124108014,Ez,Ez...00,Mental disorders NOS
"Organic, including symptomatic, mental disorders",882751000006112,74732009,882751000006112,E2z-99,E2z..99,Other mental disorders NOS
"Organic, including symptomatic, mental disorders",3714651000006119,74732009,502797018,^ESCTPS371465,,Psychiatric illness
"Organic, including symptomatic, mental disorders",296766010,74732009,124108014,Ey,Ey...00,Other specified mental disorders
"Organic, including symptomatic, mental disorders",698801000006112,74732009,502799015,E,E....00,Mental disorders
"Organic, including symptomatic, mental disorders",296341013,74732009,124108014,Eu46,Eu46.00,[X]Other neurotic disorders
"Organic, including symptomatic, mental disorders",401786010,33449004,55821010,E21yz,E21yz00,Other personality disorder NOS
"Organic, including symptomatic, mental disorders",1222259010,33449004,55821010,Eu60z-1,Eu60z11,[X]Character neurosis NOS
"Organic, including symptomatic, mental disorders",230091000006118,33449004,55821010,E21,E21..00,Personality disorders
"Organic, including symptomatic, mental disorders",379511000006118,33449004,55821010,Eu60y-1,Eu60y11,[X]Eccentric personality disorder
"Organic, including symptomatic, mental disorders",388391000006117,33449004,55821010,Eu60y-2,Eu60y12,[X]Haltlose type personality disorder
"Organic, including symptomatic, mental disorders",389491000006116,33449004,55821010,Eu60y-3,Eu60y13,[X]Immature personality disorder
"Organic, including symptomatic, mental disorders",404021000006116,36217008,60439011,Eu060,Eu06000,[X]Organic personality disorder
"Organic, including symptomatic, mental disorders",395221000006119,36217008,60439011,Eu060-3,Eu06013,[X]Limbic epilepsy personality
"Organic, including symptomatic, mental disorders",395281000006115,36217008,60439011,Eu060-4,Eu06014,[X]Lobotomy syndrome
"Organic, including symptomatic, mental disorders",387771000006115,129606007,208416014,Eu060-2,Eu06012,[X]Frontal lobe syndrome
