Condition,MedCode,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384681000000110,274023003,409763017,7A6Lz,7A6Lz00,Other specified combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384681000000110,274023003,409763017,7A6L0,7A6L000,Other specified combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384681000000110,274023003,409763017,7A69z,7A69z00,Other specified combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384681000000110,274023003,409763017,7A6My,7A6My00,Other specified combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384681000000110,274023003,409763017,7A6Ly,7A6Ly00,Other specified combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384681000000110,274023003,409763017,7A69,7A69.00,Other specified combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384681000000110,274023003,409763017,7A69y,7A69y00,Other specified combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",384681000000110,274023003,409763017,7A6Mz,7A6Mz00,Other specified combined operations on varicose vein of leg
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377221000000113,274023003,409763017,7A6L5,7A6L500,Combined operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377221000000113,274023003,409763017,7A6M,7A6M.00,Combined operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377221000000113,274023003,409763017,7A6L,7A6L.00,Combined operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377221000000113,274023003,409763017,7A6L4,7A6L400,Combined operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377221000000113,274023003,409763017,7A6Lz,7A6Lz00,Combined operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377221000000113,274023003,409763017,7A6L0,7A6L000,Combined operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377221000000113,274023003,409763017,7A69z,7A69z00,Combined operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377221000000113,274023003,409763017,7A6My,7A6My00,Combined operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377221000000113,274023003,409763017,7A6Ly,7A6Ly00,Combined operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377221000000113,274023003,409763017,7A69,7A69.00,Combined operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377221000000113,274023003,409763017,7A69y,7A69y00,Combined operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",377221000000113,274023003,409763017,7A6Mz,7A6Mz00,Combined operations on varicose vein of leg NOS
"Diseases of veins, lymphatic vessels and lymph nodes, note eslewhere classified",357921000000117,274023003,409763017,7A6L5,7A6L500,Transluminal operations on varicose vein of leg
