Condition,MedCode,Term
Systemic connective tissue disorders,82331000006117,Unspecified colocystoplasty
Systemic connective tissue disorders,6458801000006118,Cystocolic anastomosis
Systemic connective tissue disorders,6458791000006119,Colocystoplasty
Systemic connective tissue disorders,1491671017,Colonic bladder augmentation
Systemic connective tissue disorders,309976019,"Oligoarticular osteoarthritis, unspecified, of forearm"
Systemic connective tissue disorders,309979014,"Oligoarticular osteoarthritis, unspecified, of lower leg"
Systemic connective tissue disorders,310010015,"Osteoarthritis NOS, other specified site"
Systemic connective tissue disorders,310029014,"Osteoarthritis NOS, of other tarsal joint"
Systemic connective tissue disorders,400184010,"Osteoarthritis NOS, of the forearm"
Systemic connective tissue disorders,400187015,"Osteoarthritis NOS, of the lower leg"
Systemic connective tissue disorders,31041000006113,"Osteoarthritis NOS, of distal radio-ulnar joint"
Systemic connective tissue disorders,41261000006115,Osteoarthritis and allied disorders
Systemic connective tissue disorders,41281000006113,Osteoarthritis NOS
Systemic connective tissue disorders,264481000006111,"Oligoarticular osteoarthritis, unspecified, of shoulder"
Systemic connective tissue disorders,264501000006118,"Oligoarticular osteoarthritis, unspecified, other spec sites"
Systemic connective tissue disorders,6566761000006110,OA - Osteoarthritis
Systemic connective tissue disorders,6566801000006118,Degenerative joint disease
Systemic connective tissue disorders,6566771000006115,Degenerative arthritis
Systemic connective tissue disorders,757071000006113,Joint degeneration
Systemic connective tissue disorders,6566781000006117,OA - Osteoarthrosis
Systemic connective tissue disorders,6566811000006115,Hypertrophic polyarthritis
Systemic connective tissue disorders,272649012,Ileocaecocystoplasty
Systemic connective tissue disorders,264471000006113,"Oligoarticular osteoarthritis, unspecified, of pelvis/thigh"
Systemic connective tissue disorders,6566791000006119,Hypertrophic arthritis
Systemic connective tissue disorders,6566821000006111,Osteoarthrosis
Systemic connective tissue disorders,1776248011,Osteoarthritis
Systemic connective tissue disorders,867461000006119,Cystoplasty
Systemic connective tissue disorders,889881000006119,Osteoarthritis - elbow joint
Systemic connective tissue disorders,889901000006117,Osteoarthritis - hand joint
Systemic connective tissue disorders,889911000006119,Osteoarthritis - hip joint
Systemic connective tissue disorders,889931000006113,Osteoarthritis - ankle/foot
Systemic connective tissue disorders,309975015,"Oligoarticular osteoarthritis, unspecified, of upper arm"
Systemic connective tissue disorders,889891000006116,Osteoarthritis - wrist joint
Systemic connective tissue disorders,4670631000006118,Ileocecocystoplasty
Systemic connective tissue disorders,309987010,"Osteoarthritis NOS, of unspecified site"
Systemic connective tissue disorders,400182014,Osteoarthritis NOS
Systemic connective tissue disorders,400183016,"Osteoarthritis NOS, of the upper arm"
Systemic connective tissue disorders,18121000006117,"Osteoarthritis NOS, of tibio-fibular joint"
Systemic connective tissue disorders,265871000006111,"Oligoarticular osteoarthritis, unspecified, of ankle/foot"
Systemic connective tissue disorders,6566831000006114,Degenerative arthropathy
