Condition,ReadCode,CleansedReadCode,Term
Malignant neoplasms,B342-99,B342.99,"Ca breast-upper,inner quadrant"
Malignant neoplasms,B344-99,B344.99,"Ca breast-upper,outer quadrant"
Malignant neoplasms,B34-99,B34..99,Carcinoma breast
Malignant neoplasms,^ESCTPA338707,,Paget's disease and intraductal carcinoma of breast
Malignant neoplasms,HNG0190,,[RFC] Breast cancer
Malignant neoplasms,^ESCT1191812,,[X]Malignant neoplasm of breast
Malignant neoplasms,EMISNQLO13,,Local recurrence of malignant tumour of breast
Malignant neoplasms,^ESCT1272347,,Malignant neoplasm of female breast NOS
Malignant neoplasms,B34,B34..00,Malignant neoplasm of female breast
Malignant neoplasms,B34-1,B34..11,Ca female breast
Malignant neoplasms,B340,B340.00,Malignant neoplasm of nipple and areola of female breast
Malignant neoplasms,B3400,B340000,Malignant neoplasm of nipple of female breast
Malignant neoplasms,B3401,B340100,Malignant neoplasm of areola of female breast
Malignant neoplasms,B340z,B340z00,Malignant neoplasm of nipple or areola of female breast NOS
Malignant neoplasms,B341,B341.00,Malignant neoplasm of central part of female breast
Malignant neoplasms,B342,B342.00,Malignant neoplasm of upper-inner quadrant of female breast
Malignant neoplasms,B343,B343.00,Malignant neoplasm of lower-inner quadrant of female breast
Malignant neoplasms,B344,B344.00,Malignant neoplasm of upper-outer quadrant of female breast
Malignant neoplasms,B345,B345.00,Malignant neoplasm of lower-outer quadrant of female breast
Malignant neoplasms,B346,B346.00,Malignant neoplasm of axillary tail of female breast
Malignant neoplasms,B34y,B34y.00,Malignant neoplasm of other site of female breast
Malignant neoplasms,B34y0,B34y000,Malignant neoplasm of ectopic site of female breast
Malignant neoplasms,B34yz,B34yz00,Malignant neoplasm of other site of female breast NOS
