Condition,MedCodeId,SNOMED_Code,SnomedCTDescriptionId,ReadCode,CleansedReadCode,Term
Malignant neoplasms,727771000006111.0,188280007,289336015.0,B510,B510.00,Malignant neoplasm cerebrum (excluding lobes and ventricles)
Malignant neoplasms,289337012.0,188281006,289337012.0,B5100,B510000,Malignant neoplasm of basal ganglia
Malignant neoplasms,289338019.0,188282004,289338019.0,B5101,B510100,Malignant neoplasm of cerebral cortex
Malignant neoplasms,289341011.0,188285002,289341011.0,B5103,B510300,Malignant neoplasm of globus pallidus
Malignant neoplasms,289343014.0,188286001,289343014.0,B5104,B510400,Malignant neoplasm of hypothalamus
Malignant neoplasms,289345019.0,188287005,289345019.0,B5105,B510500,Malignant neoplasm of thalamus
Malignant neoplasms,289346018.0,188280007,289336015.0,B510z,B510z00,Malignant neoplasm of cerebrum NOS
Malignant neoplasms,482730011.0,363467004,482730011.0,B511,B511.00,Malignant neoplasm of frontal lobe
Malignant neoplasms,482731010.0,363468009,482731010.0,B512,B512.00,Malignant neoplasm of temporal lobe
Malignant neoplasms,289347010.0,188289008,289347010.0,B5120,B512000,Malignant neoplasm of hippocampus
Malignant neoplasms,289349013.0,363468009,482731010.0,B512z,B512z00,Malignant neoplasm of temporal lobe NOS
Malignant neoplasms,482732015.0,363469001,482732015.0,B513,B513.00,Malignant neoplasm of parietal lobe
Malignant neoplasms,482733013.0,363470000,482733013.0,B514,B514.00,Malignant neoplasm of occipital lobe
Malignant neoplasms,482734019.0,363471001,482734019.0,B515,B515.00,Malignant neoplasm of cerebral ventricles
Malignant neoplasms,289352017.0,188292007,289352017.0,B5150,B515000,Malignant neoplasm of choroid plexus
Malignant neoplasms,155175018.0,449420002,2899889012.0,B516,B516.00,Malignant neoplasm of cerebellum
Malignant neoplasms,727511000006114.0,363473003,482736017.0,B517,B517.00,Malignant neoplasm of brain stem
Malignant neoplasms,289355015.0,188295009,289355015.0,B5170,B517000,Malignant neoplasm of cerebral peduncle
Malignant neoplasms,289356019.0,188296005,289356019.0,B5171,B517100,Malignant neoplasm of medulla oblongata
Malignant neoplasms,289357011.0,188297001,289357011.0,B5172,B517200,Malignant neoplasm of midbrain
Malignant neoplasms,289358018.0,188298006,289358018.0,B5173,B517300,Malignant neoplasm of pons
Malignant neoplasms,727521000006118.0,363473003,482736017.0,B517z,B517z00,Malignant neoplasm of brain stem NOS
Malignant neoplasms,289360016.0,428061005,2692069010.0,B51y,B51y.00,Malignant neoplasm of other parts of brain
Malignant neoplasms,289361017.0,188301005,289361017.0,B51y0,B51y000,Malignant neoplasm of corpus callosum
Malignant neoplasms,289364013.0,428061005,2692069010.0,B51yz,B51yz00,Malignant neoplasm of other part of brain NOS
Malignant neoplasms,289365014.0,428061005,2692069010.0,B51z,B51z.00,Malignant neoplasm of brain NOS
